GeneID,GSM3528727,GSM3528728,GSM3528729,GSM3528730,GSM3528731,GSM3528732,GSM3528733,GSM3528734,GSM3528735,GSM3528736,GSM3528737,GSM3528738,GSM3528739,GSM3528740,GSM3528741,GSM3528742,GSM3528743,GSM3528744,GSM3528745,GSM3528746,GSM3528747,GSM3528748
ENSG00000228961,2,3,1,1,3,3,0,2,0,0,0,5,0,3,18,0,3,6,3,3,0,1
ENSG00000228962,0,2,0,1,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0
ENSG00000228964,8,316,0,47,106,20,12,0,11,43,14,4,3,3410,6,0,16,1025,95,146,88,22
ENSG00000228971,42,32,39,46,34,12,2,31,11,7,3,8,13,20,49,14,7,17,19,55,18,6
ENSG00000228977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000228978,0,2,3,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1
ENSG00000228980,124,83,77,61,68,43,14,41,24,32,6,67,42,136,169,59,51,89,69,65,81,49
ENSG00000228987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32,0,0,30,0
ENSG00000229005,15,9,12,8,8,1,1,8,4,4,0,3,10,7,15,2,4,7,8,4,10,3
ENSG00000229006,2477,1161,2870,2119,1359,1122,791,689,613,2010,887,1770,1330,2436,1462,1179,1761,916,498,2087,1297,1081
ENSG00000229009,45,37,14,18,23,14,2,11,27,1,1,4,15,8,21,10,24,2,2,12,12,1
ENSG00000229011,0,0,1,0,1,0,0,2,0,0,0,1,0,0,7,1,2,1,1,0,0,0
ENSG00000229015,1,1,2,1,1,1,0,0,0,1,0,2,0,0,5,0,0,0,0,2,1,0
ENSG00000229027,0,4,2,0,0,1,0,1,0,0,0,5,2,0,4,0,1,0,0,0,0,0
ENSG00000229042,0,0,0,1,0,2,0,5,1,0,0,1,0,1,36,1,0,0,2,0,1,3
ENSG00000229051,4,5,2,6,1,1,1,8,1,2,1,3,9,3,25,3,1,0,1,7,6,0
ENSG00000229056,29,14,8,12,8,11,2,6,9,0,0,3,6,27,19,5,7,7,4,1,16,4
ENSG00000229058,52,27,40,40,23,8,5,6,5,9,3,7,11,6,9,7,12,7,4,18,9,16
ENSG00000229061,726,510,646,582,334,136,232,132,178,31,15,106,172,460,419,430,178,193,157,40,296,22
ENSG00000229071,2,12,7,6,8,1,1,2,1,9,1,5,3,26,4,9,2,6,0,17,7,12
ENSG00000229074,0,0,0,0,0,0,0,1,0,2,0,5,0,1,2,0,1,0,0,0,1,38
ENSG00000229077,1,2,3,5,3,1,2,1,1,2,1,1,3,2,4,1,1,1,2,3,3,2
ENSG00000229086,0,1,0,0,0,0,0,4,0,1,1,3,0,0,4,1,1,0,0,0,1,0
ENSG00000229094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229102,7,8,4,13,15,6,3,8,2,0,4,8,12,9,7,5,12,9,6,3,3,2
ENSG00000229105,33,25,18,24,16,23,2,14,5,0,1,11,6,21,43,27,17,10,22,10,11,6
ENSG00000229111,20,16,22,15,13,9,6,7,5,12,4,7,8,9,26,8,9,15,3,14,12,17
ENSG00000229117,28366,14537,23571,24697,19059,12933,7242,5813,4377,20226,7169,15256,19184,42409,19736,12795,25300,16787,8256,18493,7406,16658
ENSG00000229124,60,23,45,64,33,30,12,16,14,47,18,20,16,54,45,18,14,40,33,47,26,34
ENSG00000229125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0
ENSG00000229140,3,5,3,2,3,3,0,19,2,0,0,8,7,8,28,2,12,1,1,5,8,2
ENSG00000229153,135,96,96,93,46,55,14,71,44,30,10,54,35,95,171,139,59,62,32,71,76,33
ENSG00000229154,3,8,7,3,4,9,0,7,2,2,1,7,9,17,16,10,5,2,2,4,4,10
ENSG00000229170,0,4,4,1,2,0,0,0,0,3,0,2,0,0,0,1,0,1,1,2,0,2
ENSG00000229175,0,0,2,0,0,0,0,4,0,0,0,3,5,5,7,0,1,0,1,0,0,0
ENSG00000229176,29,2,4,0,6,7,0,5,3,0,0,0,24,16,2,2,9,0,0,3,12,0
ENSG00000229180,506,385,391,380,411,146,141,126,124,148,72,227,196,560,549,352,323,314,242,297,365,273
ENSG00000229181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229183,31,11,22,13,10,25,1,10,10,2,4,15,5,10,36,27,12,4,3,19,9,8
ENSG00000229185,43,20,0,64,58,29,3,19,16,0,0,54,0,0,65,210,118,3,5,52,76,102
ENSG00000229202,277,183,239,119,117,59,76,2,64,5,26,166,196,402,191,4,219,98,64,172,167,5
ENSG00000229205,3,1,2,1,7,0,0,3,1,0,0,4,1,0,9,0,0,0,2,0,1,0
ENSG00000229212,149,41,150,119,165,11,1,3,13,53,10,29,76,63,78,34,40,39,42,20,25,64
ENSG00000229214,30,16,18,14,34,8,3,5,4,4,5,4,6,3,16,16,7,6,1,10,7,3
ENSG00000229215,23,19,18,27,25,52,20,13,16,3,37,19,39,41,56,52,57,35,18,512,110,26
ENSG00000229223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229228,3,3,3,3,3,0,0,2,0,0,0,1,0,1,7,2,1,2,0,2,0,0
ENSG00000229236,70,124,78,1,0,29,11,25,33,15,10,21,35,141,89,24,51,0,0,86,58,57
ENSG00000229240,2,1,0,1,0,6,5,6,0,10,2,9,6,8,47,7,3,0,6,3,21,11
ENSG00000229243,4,59,1,104,77,5,16,26,4,1,3,10,3,8,27,2,8,20,27,41,37,5
ENSG00000229252,105,87,78,98,108,66,53,0,102,0,10,229,109,1877,214,3,268,426,165,346,270,0
ENSG00000229253,189,160,148,110,96,0,51,0,0,145,51,41,55,90,0,83,1,77,46,75,91,181
ENSG00000229258,2,2,5,3,3,3,0,3,0,2,0,2,3,1,9,1,1,1,4,0,4,0
ENSG00000229261,9,6,14,7,17,3,3,4,8,1,3,14,9,27,26,13,10,18,15,16,16,6
ENSG00000229267,1162,1189,998,980,1056,959,203,1261,354,255,138,721,677,1300,2449,772,714,871,652,824,814,484
ENSG00000229274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229284,1,1,0,0,0,2,0,5,0,0,0,4,3,1,22,6,1,0,1,4,2,1
ENSG00000229292,1,3,3,1,1,5,0,2,1,0,2,0,2,0,13,1,0,2,0,31,2,1
ENSG00000229295,6,6,4,41,0,6,1,5,2,21,0,1,1,11,6,2,11,343,8,2,2,94
ENSG00000229300,531,301,352,511,449,170,124,86,105,302,97,171,259,922,843,216,443,596,292,267,313,242
ENSG00000229307,1,0,0,0,0,0,1,1,0,0,0,2,0,1,7,3,0,0,2,0,0,0
ENSG00000229311,166,190,66,16,14,71,10,57,43,11,4,39,86,116,161,76,43,0,15,70,52,9
ENSG00000229314,5,7,4,14,409,1,0,4,0,0,0,11,0,0,0,12,1,1,0,3,0,5
ENSG00000229315,0,3,1,0,5,2,1,3,0,0,0,4,1,0,3,1,0,0,0,2,0,0
ENSG00000229323,13,2,1,20,11,2,2,17,4,1,2,5,8,6,14,17,10,14,14,15,11,1
ENSG00000229327,91,72,56,86,130,19,15,14,20,27,8,8,20,37,54,23,13,34,22,36,51,24
ENSG00000229328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000229341,7,5,3,6,6,1,0,2,2,1,0,0,3,1,8,0,0,5,0,0,0,1
ENSG00000229346,0,0,0,0,0,1,0,1,0,0,0,8,0,2,3,0,0,0,0,0,0,0
ENSG00000229353,2,0,4,0,1,0,3,3,3,0,0,17,0,3,8,24,4,24,3,37,2,17
ENSG00000229356,7,10,0,8,6,0,3,1,1,0,1,0,2,0,13,13,0,1,2,0,2,0
ENSG00000229359,5,7,3,7,0,3,0,1,1,0,0,0,5,0,2,0,2,7,3,0,5,1
ENSG00000229363,270,119,217,276,230,98,92,55,61,196,84,109,122,186,176,83,105,126,75,146,86,84
ENSG00000229372,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,1,0,0,0
ENSG00000229380,0,1,0,0,0,0,0,1,0,1,0,0,0,4,2,0,2,0,0,0,0,0
ENSG00000229381,0,1,0,0,0,1,0,1,0,0,0,5,0,2,5,0,0,0,0,0,0,0
ENSG00000229383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229385,41,14,27,55,30,7,4,7,7,2,8,5,1,16,14,3,2,27,23,37,10,5
ENSG00000229388,45,46,40,21,62,19,13,15,29,31,22,27,37,84,76,23,49,45,36,64,37,25
ENSG00000229391,2,1,1,0,1,1,2,2,1,0,0,0,2,0,4,1,1,0,0,0,0,3
ENSG00000229396,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,3
ENSG00000229401,17,11,18,14,26,5,6,0,0,5,3,0,2,6,6,2,22,17,1,9,15,10
ENSG00000229404,21,47,39,90,71,11,26,24,4,20,22,17,3,18,36,39,24,31,52,28,32,6
ENSG00000229408,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0
ENSG00000229412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000229414,2,5,11,3,5,2,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1
ENSG00000229415,1,6,2,2,4,0,110,8,0,14,6,0,5,5,15,1,2,3,3,1,357,788
ENSG00000229419,1423,1356,1249,1040,1202,879,254,474,477,207,130,223,497,1190,1014,737,505,1342,526,620,619,327
ENSG00000229425,265,284,210,239,204,130,63,234,69,70,80,172,139,326,457,230,170,273,205,230,247,189
ENSG00000229432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ENSG00000229433,26,20,19,21,23,10,8,19,5,13,0,10,12,14,26,19,10,19,10,18,11,18
ENSG00000229444,43,34,38,33,37,20,20,15,13,18,10,13,22,37,57,33,32,36,20,44,26,15
ENSG00000229452,1,3,10,5,2,1,1,5,0,3,2,6,3,4,4,3,7,3,0,7,3,4
ENSG00000229453,5,24,10,3,6,2,1,5,1,0,2,5,7,11,25,2,1,4,4,15,2,0
ENSG00000229457,5,3,8,0,7,5,0,7,1,2,0,6,6,9,7,12,5,3,0,14,0,1
ENSG00000229470,38,20,414,644,419,7,176,5,7,9,5,213,72,26,34,27,18,471,352,39,318,30
ENSG00000229474,176,142,137,107,93,65,26,38,32,40,5,41,60,128,198,80,59,82,69,128,79,51
ENSG00000229488,3,3,3,1,0,1,1,2,1,1,1,3,2,6,4,9,5,3,0,9,3,6
ENSG00000229491,7,6,2,1,7,3,0,7,0,3,0,3,6,8,11,7,3,7,5,12,6,7
ENSG00000229493,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ENSG00000229494,0,0,0,1,0,0,0,5,0,0,1,1,0,0,15,0,2,0,0,1,1,1
ENSG00000229496,2857,390,1105,824,778,398,347,310,575,360,42,370,1070,610,739,434,1236,717,391,206,512,318
ENSG00000229501,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,9,0
ENSG00000229524,55,35,55,36,43,50,73,44,81,17,29,54,146,29,28,172,145,13,58,186,65,54
ENSG00000229531,17,16,7,9,14,7,0,5,3,2,1,4,2,6,19,5,1,6,5,6,9,2
ENSG00000229537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0
ENSG00000229544,134,169,105,42,1,1,8,19,2,8,9,10,4,14,13,0,15,13,20,10,2,6
ENSG00000229547,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229549,0,0,1,0,0,1,0,0,0,0,0,2,1,0,6,8,3,0,0,0,0,1
ENSG00000229558,118,82,107,60,134,47,38,26,49,28,23,41,75,255,157,67,79,163,84,87,146,54
ENSG00000229563,43,42,25,33,28,18,16,10,7,8,1,14,13,29,59,22,10,23,11,22,36,60
ENSG00000229565,3,1,2,1,2,2,0,2,0,0,0,1,2,3,7,1,3,1,2,0,7,0
ENSG00000229571,0,0,1,0,0,0,0,0,0,0,1,4,0,0,4,2,0,0,0,3,0,0
ENSG00000229578,0,0,1,0,0,0,0,8,0,0,0,0,0,0,5,1,0,0,3,6,0,0
ENSG00000229579,24,107,25,3,3,0,0,10,7,0,3,0,6,0,51,6,10,0,12,13,0,22
ENSG00000229589,252,172,263,209,376,73,29,78,47,74,40,68,97,130,184,157,93,91,54,121,120,108
ENSG00000229597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229606,0,0,0,0,0,0,0,3,0,0,0,0,1,2,2,0,0,0,0,0,0,0
ENSG00000229619,438,129,247,293,320,211,224,86,60,78,52,157,164,543,346,118,156,422,168,156,334,273
ENSG00000229621,7,20,13,9,20,1,4,2,1,3,1,5,11,15,34,6,2,7,4,18,16,4
ENSG00000229630,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000229637,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,13,0,0,0
ENSG00000229639,3,0,1,4,1,0,0,0,0,0,0,0,2,1,4,0,0,1,0,0,1,2
ENSG00000229643,0,0,0,0,0,0,0,1,0,0,0,2,1,0,4,1,2,0,0,0,1,0
ENSG00000229647,1,1,3,0,3,2,10,1,2,0,0,4,8,23,15,6,2,6,1,0,3,1
ENSG00000229649,27,19,18,40,44,17,5,23,10,7,3,20,14,33,59,17,12,12,10,8,29,10
ENSG00000229653,40,33,0,2,11,21,6,3,4,7,3,10,8,51,91,6,11,1,11,16,19,11
ENSG00000229665,0,0,1,0,0,3,0,9,0,0,0,6,2,1,16,5,3,0,0,5,6,2
ENSG00000229676,1521,144,1332,41,22,643,16,213,169,449,242,320,735,329,783,137,257,33,24,281,32,136
ENSG00000229680,0,0,24,6,15,0,3,0,0,5,0,8,0,6,0,0,0,3,5,52,44,53
ENSG00000229681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000229684,12494,3979,6798,673,689,4443,311,19,1327,8823,1589,2225,4927,2485,6642,0,1794,121,59,2684,169,3705
ENSG00000229685,1,0,2,0,2,0,1,3,0,2,0,5,0,175,6,0,10,990,10,7,0,62
ENSG00000229686,0,1,3,0,0,1,2,0,1,1,0,2,0,8,4,2,0,2,0,1,2,0
ENSG00000229688,56,23,50,52,34,26,14,25,18,11,2,19,14,68,54,13,13,55,40,18,38,18
ENSG00000229694,7,5,12,1,7,4,0,10,3,0,0,3,2,3,14,4,3,4,2,13,1,0
ENSG00000229698,1,1,0,0,0,0,0,0,1,1,0,0,0,56,3,0,1,1,0,10,3,14
ENSG00000229699,4,0,1,0,0,1,0,4,0,0,0,11,0,1,18,1,0,0,1,0,3,3
ENSG00000229720,36,20,26,13,28,9,3,12,7,4,4,11,18,21,31,13,12,25,18,8,26,18
ENSG00000229727,40,49,31,49,63,19,4,26,9,3,4,18,8,5,43,12,4,4,2,19,10,2
ENSG00000229739,99,131,50,66,99,42,13,18,40,10,16,12,26,72,80,62,35,26,15,30,51,30
ENSG00000229741,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229743,170,135,306,182,267,40,26,41,25,49,14,25,62,86,66,14,76,53,42,44,110,46
ENSG00000229767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000229775,11,8,9,25,27,6,6,15,1,5,2,6,6,10,45,11,9,22,4,10,11,4
ENSG00000229776,15,11,7,12,11,2,0,0,2,0,0,0,2,20,0,9,0,20,6,9,8,7
ENSG00000229780,38,18,31,34,28,30,17,19,13,28,20,7,17,51,34,14,21,38,15,24,18,30
ENSG00000229792,10,8,7,9,4,1,2,1,4,3,0,2,9,9,16,1,0,6,2,3,9,1
ENSG00000229802,1027,474,783,1190,797,388,395,233,192,748,260,284,291,779,524,261,321,479,311,466,311,541
ENSG00000229807,22,19,23,21,7,10,3,9,7,4,2,13,17,17,32,23,10,11,14,13,15,15
ENSG00000229809,300,203,251,337,312,80,73,66,67,147,89,110,104,272,191,133,147,229,163,217,194,145
ENSG00000229833,2395,1079,1581,2052,2113,689,523,413,330,1088,627,467,720,1413,1017,576,575,805,488,1151,524,727
ENSG00000229847,98,80,103,110,89,114,690,72,29,39,64,73,71,68,162,83,56,68,69,1963,63,1853
ENSG00000229851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229859,32,13,22,20,7,15,3,25,7,1,3,12,10,14,54,44,14,10,6,12,9,23
ENSG00000229861,183,113,165,167,162,103,62,46,47,136,66,92,110,173,167,88,108,95,74,160,75,114
ENSG00000229866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229867,40,27,23,28,23,16,5,13,11,10,3,33,41,92,47,54,36,30,22,22,27,21
ENSG00000229869,0,0,2,0,3,0,0,2,1,1,0,10,4,1,12,2,3,0,1,1,3,3
ENSG00000229873,2,5,6,3,5,0,0,1,3,3,2,5,2,12,6,2,2,13,8,4,9,2
ENSG00000229876,7,20,5,13,17,9,4,6,4,4,6,9,0,14,14,15,3,8,3,6,16,3
ENSG00000229891,63,30,73,35,126,22,20,18,25,34,45,24,29,80,73,33,90,87,68,47,107,45
ENSG00000229894,33,16,17,20,21,30,5,11,11,7,2,7,15,28,33,22,7,9,10,12,19,13
ENSG00000229901,4,5,2,2,3,0,0,0,0,0,0,1,1,1,6,0,0,2,2,2,9,0
ENSG00000229903,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000229918,4,5,1,4,1,6,2,5,1,1,0,4,3,26,3,3,2,7,3,3,9,5
ENSG00000229921,22,9,10,18,33,6,3,9,3,13,0,3,4,8,22,15,6,5,7,11,2,2
ENSG00000229929,245,155,106,53,156,33,44,25,10,27,54,41,95,225,80,49,43,80,57,205,84,50
ENSG00000229937,0,0,1,0,0,0,0,2,0,2,0,4,3,1,9,1,0,0,0,2,1,0
ENSG00000229941,7,14,3,2,2,4,1,3,2,2,0,2,1,0,8,5,0,0,3,0,3,7
ENSG00000229951,29,34,39,23,42,15,5,22,5,11,6,16,16,40,51,32,39,21,10,33,21,19
ENSG00000229956,297,287,196,235,218,117,68,80,111,35,25,87,110,337,232,150,115,119,114,101,207,151
ENSG00000229972,137,181,97,114,121,121,35,145,32,29,14,131,124,235,507,144,150,127,106,142,136,71
ENSG00000229980,52,47,41,66,58,14,13,15,11,30,14,7,41,62,45,36,23,46,19,22,41,27
ENSG00000229981,75,49,54,39,38,18,3,48,14,12,8,29,13,25,99,31,11,15,15,33,35,22
ENSG00000229998,879,804,781,947,1165,239,295,182,260,357,171,181,224,480,590,256,173,330,207,348,271,294
ENSG00000230000,1,1,1,0,0,1,0,4,0,0,0,3,0,2,8,2,1,1,0,0,11,1
ENSG00000230002,313,241,187,235,230,163,47,69,86,110,32,98,277,639,554,210,147,810,255,169,210,185
ENSG00000230004,0,4,3,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,2,5,1
ENSG00000230006,1187,1338,802,700,552,684,253,644,268,157,200,354,454,847,1502,2262,450,600,356,562,624,427
ENSG00000230017,13,1,9,6,4,0,1,4,5,4,0,3,0,0,0,8,0,2,0,0,1,1
ENSG00000230020,8,3,5,2,2,1,0,3,1,2,0,2,2,3,19,3,3,1,8,7,3,6
ENSG00000230021,166,154,110,140,89,91,25,78,37,43,39,89,96,113,257,200,74,110,67,153,113,94
ENSG00000230023,45,23,33,44,32,25,5,23,14,8,2,18,29,43,59,41,21,22,19,15,25,17
ENSG00000230031,0,2,4,0,0,6,0,1,0,0,0,2,2,0,5,1,0,0,1,0,2,0
ENSG00000230034,1,2,1,0,0,40,0,0,0,0,2,0,31,17,29,2,3,12,8,6,38,2
ENSG00000230040,1,2,3,0,0,1,0,6,1,0,0,3,1,3,11,10,2,2,1,3,3,0
ENSG00000230048,5,2,2,3,1,1,0,1,1,1,0,2,1,2,5,4,1,1,0,1,1,1
ENSG00000230060,17,0,11,28,8,2,0,6,2,0,0,6,6,11,17,7,3,3,1,7,10,3
ENSG00000230062,1,1,0,4,1,7,0,16,1,0,3,22,7,25,27,6,11,14,20,28,46,1
ENSG00000230066,11,11,9,5,3,4,2,12,3,2,3,47,12,0,5,0,15,0,3,9,9,0
ENSG00000230072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230082,35,35,22,17,22,8,9,8,11,3,4,16,11,39,24,31,37,26,18,28,11,33
ENSG00000230089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230098,76,54,68,44,59,11,0,9,6,7,6,15,14,77,20,29,24,39,17,18,9,19
ENSG00000230102,16,13,9,14,5,10,2,11,4,6,0,11,7,25,38,10,16,13,10,27,15,11
ENSG00000230108,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0
ENSG00000230114,0,0,0,0,1,0,0,1,0,0,1,0,4,3,1,0,0,0,0,1,2,0
ENSG00000230115,27,28,28,25,15,17,5,6,5,4,2,16,18,38,55,32,10,8,21,14,17,19
ENSG00000230124,4043,1709,2725,3204,2472,1204,806,673,672,1939,1036,872,1383,1554,2103,1137,1307,1674,755,1644,1056,1166
ENSG00000230126,0,4,0,1,2,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0
ENSG00000230128,16,30,10,0,0,37,261,6,11,89,26,40,31,9,25,75,3,0,0,26,17,45
ENSG00000230133,60,47,39,36,32,18,11,15,13,5,3,19,39,35,64,19,20,32,21,8,19,18
ENSG00000230141,19,0,15,24,7,17,2,15,6,2,20,0,11,5,18,3,18,0,0,18,0,9
ENSG00000230143,203,181,201,190,163,93,78,37,52,167,47,108,97,273,151,125,75,256,133,183,89,183
ENSG00000230148,178,119,148,226,493,40,0,20,33,10,16,62,143,196,308,70,110,181,91,16,0,73
ENSG00000230150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230156,0,2,0,1,0,2,0,3,1,0,0,2,0,11,4,0,0,4,3,3,1,0
ENSG00000230173,1,0,0,0,1,2,1,12,0,1,1,2,5,4,22,5,4,0,3,6,6,1
ENSG00000230174,11,30,16,23,24,9,7,10,7,13,2,0,22,32,39,15,18,17,6,11,14,9
ENSG00000230176,4,5,2,2,2,1,0,0,0,0,0,0,0,7,4,1,2,4,3,4,7,4
ENSG00000230178,11,11,0,15,0,0,0,8,0,0,0,2,6,13,21,22,4,19,0,16,0,14
ENSG00000230190,8,5,8,8,7,13,0,5,9,0,1,2,2,0,20,4,1,1,0,4,1,0
ENSG00000230212,12,26,9,11,15,8,0,14,4,4,0,11,19,21,45,21,20,9,8,6,29,8
ENSG00000230215,36,25,21,17,20,13,12,5,8,9,5,23,11,41,35,24,12,26,8,12,15,12
ENSG00000230219,23,28,17,12,11,7,7,18,8,2,7,12,9,22,20,7,9,31,17,8,18,8
ENSG00000230230,162,3,0,0,2,0,2,2,1,3,0,0,25,3,0,0,0,3,0,0,4,1
ENSG00000230250,0,0,0,0,0,0,0,2,0,0,0,4,3,0,4,2,0,0,0,0,0,2
ENSG00000230254,105,87,78,98,108,66,53,0,102,0,10,229,109,1877,214,3,268,426,165,346,270,0
ENSG00000230257,17,15,8,14,31,3,5,8,3,2,2,19,10,38,48,24,6,17,19,15,17,11
ENSG00000230262,6,3,1,3,4,2,0,2,0,1,0,2,5,5,11,6,10,2,0,8,2,1
ENSG00000230266,26,11,13,18,9,3,3,9,4,2,2,10,5,11,15,11,5,4,4,2,9,7
ENSG00000230269,591,559,421,500,536,269,36,121,153,83,101,25,255,84,492,190,39,86,37,116,32,34
ENSG00000230279,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
ENSG00000230292,10,3,2,0,0,1,3,5,1,1,0,8,0,6,7,4,5,3,2,5,9,3
ENSG00000230293,71,1,88,58,79,30,5,10,6,22,5,34,22,70,52,12,42,33,35,67,11,25
ENSG00000230301,0,3,3,0,0,1,0,5,0,1,0,1,0,0,1,3,1,0,0,0,4,0
ENSG00000230308,239,155,106,54,157,33,44,25,10,27,54,41,95,225,80,49,43,80,57,179,84,50
ENSG00000230316,12,0,26,37,20,160,564,4,0,7,330,69,1,9,68,21,8,78,81,543,488,966
ENSG00000230317,9,8,2,3,23,2,5,4,1,0,2,8,6,6,7,12,2,2,0,4,5,3
ENSG00000230319,182,140,114,183,148,52,47,44,29,25,24,57,73,234,193,112,47,111,88,105,102,62
ENSG00000230324,2,0,0,1,1,0,0,6,0,0,0,2,1,0,15,0,1,0,0,0,2,1
ENSG00000230332,31,31,14,45,19,9,4,6,3,9,13,11,11,43,11,14,9,28,13,24,20,24
ENSG00000230336,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230337,4,3,7,3,2,4,1,2,1,2,5,7,1,19,11,17,6,9,2,12,8,16
ENSG00000230341,25,0,0,0,52,3,0,4,0,0,0,0,0,6,0,0,0,23,0,0,0,0
ENSG00000230347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230359,67,33,64,63,58,34,36,19,19,43,11,25,33,109,86,49,42,63,56,36,38,75
ENSG00000230366,51,28,30,52,32,15,15,12,14,17,11,30,13,21,42,52,21,24,15,19,28,24
ENSG00000230368,72,23,55,57,49,38,14,30,24,9,5,26,31,57,117,48,50,73,56,26,27,25
ENSG00000230373,1064,510,962,665,864,252,195,211,152,199,71,82,269,402,312,212,93,483,242,141,285,250
ENSG00000230387,0,0,0,0,1,38,0,47,11,1,1,22,5,12,62,19,9,0,3,3,17,0
ENSG00000230389,2,9,1,1,0,4,0,4,7,22,0,1,0,3,10,3,0,3,0,18,2,103
ENSG00000230390,20,25,11,19,23,12,5,6,9,5,0,10,18,11,38,11,14,14,9,8,10,6
ENSG00000230392,233,150,185,151,173,104,57,76,47,53,15,112,85,323,339,173,103,163,100,131,147,104
ENSG00000230400,5,8,9,3,34,13,0,19,1,4,2,15,12,6,58,2,4,5,14,3,11,9
ENSG00000230401,11,8,5,6,5,2,0,2,4,5,0,7,2,7,10,4,0,1,8,0,3,1
ENSG00000230408,1,2,2,0,2,0,0,1,0,0,0,1,1,0,2,2,0,1,0,3,0,1
ENSG00000230413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230417,66,100,59,44,39,45,16,45,23,19,17,49,33,134,178,49,112,101,43,81,57,51
ENSG00000230424,27,20,21,31,30,5,12,6,2,19,3,7,5,24,26,11,18,5,18,33,12,9
ENSG00000230427,23,11,15,8,11,8,3,1,2,1,1,7,6,16,9,6,5,15,4,16,7,3
ENSG00000230430,24,107,25,3,3,0,0,10,7,0,3,0,6,0,51,6,10,0,12,13,0,22
ENSG00000230442,1,1,0,2,1,0,0,5,0,0,0,5,1,0,9,8,4,1,1,0,3,0
ENSG00000230445,25,14,15,31,28,19,18,17,7,19,14,11,18,11,78,25,7,284,20,26,57,32
ENSG00000230448,944,974,801,821,782,634,216,871,262,214,114,528,532,995,1619,746,485,623,506,640,732,393
ENSG00000230452,4,7,8,9,3,5,0,1,0,0,0,2,4,3,10,4,3,1,0,3,3,4
ENSG00000230453,670,223,165,671,736,118,72,223,52,164,73,46,615,295,481,174,53,104,88,48,19,41
