Gene_ID,metafc,metap,Gene_Symbol,Gene_Description
ENSG00000269959,0.0142599336595374,0.974824691601219,,
ENSG00000269985,0.159089205469756,,,
ENSG00000269994,-1.27847752035016,0.0211750269438811,,
ENSG00000269998,-0.376202407544754,,,
ENSG00000270006,-0.0105997828443029,,,
ENSG00000270011,0.635202574165579,0.799366973121971,ZNF559-ZNF177,ZNF559-ZNF177 readthrough
ENSG00000270024,-0.0663689958759777,0.978808512096945,,
ENSG00000270049,0.0217728218361996,0.979344800134752,,
ENSG00000270084,0.0505179986057464,0.820308369185469,,
ENSG00000270106,-0.112232635428148,0.521857719902166,TSNAX-DISC1,TSNAX-DISC1 readthrough (NMD candidate)
ENSG00000270136,-0.558146277014665,0.871489890097202,MICOS10-NBL1,MICOS10-NBL1 readthrough [Source:HGNC Symbol;Acc:HGNC:48338]
ENSG00000270164,1.00428762345338,,,
ENSG00000270174,0.724871600419509,,,
ENSG00000270181,-0.0663253713676337,0.962497829829941,BIVM-ERCC5,BIVM-ERCC5 readthrough
ENSG00000270231,0.0343627724586865,0.604191024021527,NBPF8,NBPF member 8
ENSG00000270276,0.0105869024860442,0.992093522227989,H4C15,H4 clustered histone 15
ENSG00000270332,0.0250978399618775,0.898429918676926,,
ENSG00000270344,0.0594772894196581,,,
ENSG00000270362,0.0719566930666573,0.906706585257345,,
ENSG00000270392,0.041750631917672,0.96886615571913,,
ENSG00000270419,0.056436162902219,0.950056298956635,,
ENSG00000270547,0.86305268610235,0.0493281724635536,,
ENSG00000270580,0.113938258468373,,,
ENSG00000270617,1.27456051602009,,URGCP-MRPS24,URGCP-MRPS24 readthrough
ENSG00000270629,0.115340180222053,0.0502438966378848,NBPF14,NBPF member 14
ENSG00000270641,0.213828226234813,0.744147456829377,,
ENSG00000270647,0.0828573724429167,0.779017187745632,TAF15,TATA-box binding protein associated factor 15
ENSG00000270673,-0.029808887422793,,,
ENSG00000270757,0.0962524614519559,0.807068693180932,HSPE1-MOB4,HSPE1-MOB4 readthrough
ENSG00000270765,-0.445305862097574,,GAS2L2,growth arrest specific 2 like 2
ENSG00000270800,-0.0693087656420947,0.99469687229302,RPS10-NUDT3,RPS10-NUDT3 readthrough
ENSG00000270816,0.0870872936810987,0.788571399651363,,
ENSG00000270882,-0.167868421553192,0.979195235365941,H4C14,H4 clustered histone 14
ENSG00000270885,0.192075485810712,0.895488251084375,RASL10B,RAS like family 10 member B
ENSG00000270898,-0.434215115784983,0.667364129661858,,
ENSG00000270959,-0.142311745093588,0.733692755442885,,
ENSG00000271086,-0.221587238530165,0.929739988828823,,
ENSG00000271092,-0.0668608991462811,0.990869070347153,TLCD4-RWDD3,TLCD4-RWDD3 readthrough
ENSG00000271109,0.115959579444378,,,
ENSG00000271122,0.0704658226783599,0.915569334466242,,
ENSG00000271133,-0.304901826291526,0.720349064501355,,
ENSG00000271254,0.0803317200466865,0.0554916846884073,LOC124905564,neuroblastoma breakpoint family member 1-like
ENSG00000271270,0.0374981729737388,0.926941644230133,,
ENSG00000271303,-0.0677531039742287,0.990663086962528,SRXN1,sulfiredoxin 1
ENSG00000271383,-0.0205812337443028,0.955327508809967,NBPF19,NBPF member 19
ENSG00000271425,-0.140829046282544,0.891227581111523,NBPF10,NBPF member 10
ENSG00000271503,-0.42717371128316,0.57452013175392,CCL5,C-C motif chemokine ligand 5
ENSG00000271538,-0.477692090536063,,,
ENSG00000271564,0.109518043234602,0.833062073764487,,
ENSG00000271567,0.897709554632029,,PPIAL4E,peptidylprolyl isomerase A like 4E
ENSG00000271601,0.173670916730994,0.592208105257745,LIX1L,limb and CNS expressed 1 like
ENSG00000271605,0.0793582394607444,,MILR1,mast cell immunoglobulin like receptor 1
ENSG00000271614,0.142409685269942,0.816270038804323,,
ENSG00000271723,0.182144086774923,,MROH7-TTC4,MROH7-TTC4 readthrough (NMD candidate)
ENSG00000271816,0.0347887940569868,0.994836384143215,,
ENSG00000271824,-0.233716703844204,,SMIM32,small integral membrane protein 32
ENSG00000271826,-0.181345188350196,0.962704476557798,,
ENSG00000271852,-0.0618773859689139,,,
ENSG00000271856,0.0934149202691189,0.972526981972509,,
ENSG00000271858,-0.0815527724705594,,,
ENSG00000271860,0.392712115933776,0.779252107409374,,
ENSG00000271907,-0.510468217332092,,,
ENSG00000271959,-0.23593199784292,,,
ENSG00000272009,0.145469660932616,0.969591099896085,,
ENSG00000272031,-0.0482891427164672,0.971749983191195,ANKRD34A,ankyrin repeat domain 34A
ENSG00000272034,0.294115411768527,0.764521828964172,,
ENSG00000272047,-0.122905559279651,0.595896068713262,GTF2H5,general transcription factor IIH subunit 5
ENSG00000272079,-0.32976990598636,,,
ENSG00000272138,-0.66070980620069,,,
ENSG00000272142,-0.022425976294399,0.881494545144118,,
ENSG00000272143,-0.41701005918718,0.153429840473259,,
ENSG00000272146,-0.071407812071513,0.994065785668882,,
ENSG00000272150,0.00852480511993975,0.996313730878437,,
ENSG00000272168,0.175493242288478,0.908214012171059,,
ENSG00000272196,-0.304527963671707,0.971329574478692,,
ENSG00000272221,0.180278940662831,,,
ENSG00000272269,-0.0839358426072558,0.992830484108334,,
ENSG00000272273,-0.303670019925188,,,
ENSG00000272288,-0.141015900502768,0.859772380732187,,
ENSG00000272323,-0.0898170246190396,0.968189507116969,,
ENSG00000272325,0.0253407111114049,0.830306184093416,NUDT3,nudix hydrolase 3
ENSG00000272333,0.149116997657602,0.873276508279821,KMT2B,lysine methyltransferase 2B
ENSG00000272344,1.97063951332451,,,
ENSG00000272391,0.175369861944848,0.689473770604582,POM121C,POM121 transmembrane nucleoporin C
ENSG00000272398,-0.00715494193774435,0.979218885714811,CD24,CD24 molecule
ENSG00000272410,0.0309807553811633,,"",novel protein
ENSG00000272414,-0.131094363471629,0.814687369194267,FAM47E-STBD1,FAM47E-STBD1 readthrough
ENSG00000272419,-0.218049208686044,0.644359742424117,,
ENSG00000272447,-0.0302643229657815,0.0841744880530991,,
ENSG00000272514,-0.022868499356938,0.721911055450153,CFAP206,cilia and flagella associated protein 206
ENSG00000272523,-0.0373640696161892,,,
ENSG00000272549,-0.818305577011706,0.545737664940869,,
ENSG00000272568,0.0142109979802895,0.424516840014191,,
ENSG00000272573,0.340644174400781,,MUSTN1,"musculoskeletal, embryonic nuclear protein 1"
ENSG00000272589,-0.0819516926130678,0.93668323043797,,
ENSG00000272602,0.0746174207744532,0.866898554300329,ZNF595,zinc finger protein 595
ENSG00000272610,-0.0227990782832457,,,
ENSG00000272617,0.0197725792514927,0.982386374653897,"","novel protein, COG8-PDF readthrough"
ENSG00000272620,0.270011615738697,0.494247490146669,,
ENSG00000272636,0.0257206060028915,0.749259642848993,DOC2B,double C2 domain beta
ENSG00000272670,-0.752429972849313,0.711781018789839,DOC2B,double C2 domain beta
ENSG00000272674,-0.252342313939916,0.328998908044315,PCDHB16,protocadherin beta 16
ENSG00000272690,-0.0171892874143815,0.632684029166924,,
ENSG00000272693,0.0278217831708532,0.996224541957542,,
ENSG00000272695,0.149572804499241,0.892003629349892,,
ENSG00000272752,-0.18880376119501,0.766820058635847,,
ENSG00000272758,0.000207268763789299,0.9964900952302,,
ENSG00000272765,-0.0938613370740197,0.983715790446134,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6
ENSG00000272767,-0.000356695207552098,0.96386248300757,,
ENSG00000272805,-0.373531774008295,,TAS2R10,taste 2 receptor member 10
ENSG00000272835,0.115852578824895,0.966526014540894,SMDT1,single-pass membrane protein with aspartate rich tail 1
ENSG00000272886,0.00661633103330005,0.989897585173918,DCP1A,decapping mRNA 1A
ENSG00000272899,-0.0665274965629859,0.94953618876435,SPMIP1,sperm microtubule inner protein 1
ENSG00000272901,0.0609785491037937,0.965086392247652,SMDT1,single-pass membrane protein with aspartate rich tail 1
ENSG00000272902,-0.230157324719904,0.899598763644976,,
ENSG00000272916,-0.16308491026086,0.840356505793149,"",novel transcript
ENSG00000272968,0.0690556434536426,,RBAK-RBAKDN,RBAK-RBAKDN readthrough
ENSG00000273002,-0.0788739616677134,0.97661624173044,,
ENSG00000273003,0.165907914926569,,ARL2-SNX15,ARL2-SNX15 readthrough (NMD candidate)
ENSG00000273032,0.041341731153632,0.914009726051305,,
ENSG00000273033,-0.0170404867347628,0.978510034421055,,
ENSG00000273036,-0.12962005478117,,,
ENSG00000273045,0.0118031262033141,0.86656541602914,C2orf15,chromosome 2 open reading frame 15
ENSG00000273061,0.0326302268868588,0.989776892186668,,
ENSG00000273079,-0.21503647435071,0.94831091136813,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B
ENSG00000273092,0.258611405839359,0.939097526498852,TAS2R20,taste 2 receptor member 20
ENSG00000273136,-0.700661816747572,0.0109212021604269,NBPF26,NBPF member 26
ENSG00000273154,-0.0141865318797168,,"","novel protein, ZGPAT-LIME1 readthrough"
ENSG00000273167,-1.0917412729663,0.531931851630242,"",novel transcript
ENSG00000273173,0.126338012532231,0.853176646898095,SNURF,SNRPN upstream open reading frame
ENSG00000273269,-0.1851271017828,,"",novel transcript
ENSG00000273274,0.171275942486951,0.508949359372158,ZBTB8B,zinc finger and BTB domain containing 8B
ENSG00000273294,-0.0835751286240697,0.880039858146514,C1QTNF3-AMACR,C1QTNF3-AMACR readthrough (NMD candidate)
ENSG00000273311,0.0835221490465667,0.686384992986929,,
ENSG00000273344,-0.0403789690431248,0.878374196321511,,
ENSG00000273397,0.272428778179303,0.840557479261109,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6
ENSG00000273431,0.276530645851107,,TAS2R50,taste 2 receptor member 50
ENSG00000273457,0.00782759977614107,,TAS2R13,taste 2 receptor member 13
ENSG00000273494,-0.619337963907658,0.219863841437801,PANK4,pantothenate kinase 4 (inactive)
ENSG00000273523,0.19616229461154,0.946647406393811,,
ENSG00000273529,0.760274991393199,0.555305515063522,HES5,hes family bHLH transcription factor 5
ENSG00000273533,-0.0552629553981978,0.994506813433079,FAM181A,family with sequence similarity 181 member A
ENSG00000273540,0.0835941923073172,0.977012375214344,AGBL1,AGBL carboxypeptidase 1
ENSG00000273544,0.192306457050421,,,
ENSG00000273559,-0.0184029969184026,0.96682204277759,CWC25,CWC25 spliceosome associated protein homolog
ENSG00000273562,0.29176876276301,0.0534070500217532,NAP1L4,nucleosome assembly protein 1 like 4
ENSG00000273564,-0.0445974395702007,0.999151446349428,ENTREP2,endosomal transmembrane epsin interactor 2
ENSG00000273572,0.64346041418325,,CDHR5,cadherin related family member 5
ENSG00000273574,-0.137363336841565,,LENG9,leukocyte receptor cluster member 9
ENSG00000273579,-0.187058303700794,,C22orf15,chromosome 22 open reading frame 15
ENSG00000273590,0.0558987302915045,0.962933141520957,,
ENSG00000273592,0.491097249402018,0.902373279434723,MBOAT7,membrane bound O-acyltransferase domain containing 7
ENSG00000273594,0.0576565981747861,0.865582193970697,EEF1D,eukaryotic translation elongation factor 1 delta
ENSG00000273604,0.397370763123813,0.777105000197973,EPOP,elongin BC and polycomb repressive complex 2 associated protein
ENSG00000273607,0.0347700977365029,0.944213406034332,CHCHD10,coiled-coil-helix-coiled-coil-helix domain containing 10
ENSG00000273608,-0.26852786188492,0.840967034671692,SRCIN1,SRC kinase signaling inhibitor 1
ENSG00000273611,0.0383192550187165,0.968405883605311,ZNHIT3,zinc finger HIT-type containing 3
ENSG00000273622,-0.271120986457479,,CDC42EP5,CDC42 effector protein 5
ENSG00000273633,-0.144970365824592,,CDC42EP5,CDC42 effector protein 5
ENSG00000273642,-0.0370950424873454,0.985828426016739,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3
ENSG00000273645,-0.0890346727031869,0.701693567306216,KBTBD11,kelch repeat and BTB domain containing 11
ENSG00000273686,0.0954614521094941,,B2M,beta-2-microglobulin
ENSG00000273703,-2.87922879516151,,H2BC14,H2B clustered histone 14
ENSG00000273706,-0.415401236469702,0.134333055345854,LHX1,LIM homeobox 1
ENSG00000273707,-0.202396514652149,0.335709251301801,CDKN1C,cyclin dependent kinase inhibitor 1C
ENSG00000273722,0.180573082610542,,TMC4,transmembrane channel like 4
ENSG00000273730,0.272986037818424,0.927694967528308,,
ENSG00000273738,-0.617203287470205,0.814899894271895,FCAR,Fc alpha receptor
ENSG00000273749,0.107839503456138,0.365640502265324,CYFIP1,cytoplasmic FMR1 interacting protein 1
ENSG00000273761,-0.0682726751875329,0.651097160695423,DDX24,DEAD-box helicase 24
ENSG00000273769,-0.134853117199377,0.912345596223506,,
ENSG00000273772,1.48067587823577,0.832033951108703,SMN1,"survival of motor neuron 1, telomeric"
ENSG00000273780,-0.0416379971866865,0.842836587996291,ARHGAP23,Rho GTPase activating protein 23
ENSG00000273793,-0.286925298936864,0.963809023391805,DUSP8,dual specificity phosphatase 8
ENSG00000273802,-0.102308613466998,0.939963673699497,H2BC8,H2B clustered histone 8
ENSG00000273807,0.0364776400006576,0.993197384572481,NPIPA6,novel member of the nuclear pore complex interacting protein NPIP gene family
ENSG00000273814,-0.002561618003209,0.762996396471163,OCLN,occludin
ENSG00000273820,-0.11306434982325,0.797465147751384,USP27X,ubiquitin specific peptidase 27 X-linked
ENSG00000273831,-0.0980987820544055,0.0230389955844584,LRRC56,leucine rich repeat containing 56
ENSG00000273833,-0.064441601583483,0.826017138942092,TFPT,TCF3 fusion partner
ENSG00000273841,0.119391431667885,0.871966240224664,TAF9,TATA-box binding protein associated factor 9
ENSG00000273850,0.033037722581061,0.760589206442692,PPP2R3B,protein phosphatase 2 regulatory subunit B''beta
ENSG00000273873,0.360792146421402,0.376671897078272,BDP1,"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB"
ENSG00000273888,-0.0880340116553025,0.981010849165562,,
ENSG00000273889,-0.177729864375539,,FAM83H,family with sequence similarity 83 member H
ENSG00000273899,0.0119663591048762,0.989608485662334,NOL12,nucleolar protein 12
ENSG00000273943,0.717923359432168,,CNOT3,CCR4-NOT transcription complex subunit 3
ENSG00000273944,0.141164499158405,,RDH13,retinol dehydrogenase 13
ENSG00000273983,-0.505062126386197,0.537983993662862,H3C8,H3 clustered histone 8
ENSG00000273992,-0.128818831924505,0.226273128297113,NLRP2,NLR family pyrin domain containing 2
ENSG00000273993,0.0619918300688481,0.666061126441665,PTPRK,protein tyrosine phosphatase receptor type K
ENSG00000274005,0.089486872694378,0.570774993820792,RPS9,ribosomal protein S9
ENSG00000274012,-0.0267521944771539,0.998348650353217,,
ENSG00000274020,-0.136720110366088,0.854400012089155,,
ENSG00000274026,0.210612545984385,0.553101224778663,,
ENSG00000274042,-0.346002702845845,,GOLGA6L10,golgin A6 family like 10
ENSG00000274044,0.286022879435075,,,
ENSG00000274047,0.0446882818540777,0.924080438905347,SYNRG,synergin gamma
ENSG00000274049,0.696101009768666,0.245733668671632,INO80B-WBP1,INO80B-WBP1 readthrough (NMD candidate)
ENSG00000274070,0.0553626239971906,0.980124547378527,CASTOR2,cytosolic arginine sensor for mTORC1 subunit 2
ENSG00000274073,-0.0643078989288982,0.824967324464657,TFPT,TCF3 fusion partner
ENSG00000274081,0.0528622852526283,0.975578842542922,,
ENSG00000274089,0.287252096089218,0.961146281341505,PRIMA1,proline rich membrane anchor 1
ENSG00000274091,0.92840456133433,,,
ENSG00000274112,0.11571336034653,0.966603172423892,SMDT1,single-pass membrane protein with aspartate rich tail 1
ENSG00000274129,-0.062242659016789,0.633098473732366,TSEN34,tRNA splicing endonuclease subunit 34
ENSG00000274137,0.139581271020514,0.850488761953228,MYOM2,myomesin 2
ENSG00000274144,-0.0734677095854869,,PRPF31,pre-mRNA processing factor 31
ENSG00000274145,0.181054877596382,,RILP,Rab interacting lysosomal protein
ENSG00000274148,0.222052247243979,0.936886306946952,LILRA6,leukocyte immunoglobulin like receptor A6
ENSG00000274161,0.477789586079689,,DLGAP2,DLG associated protein 2
ENSG00000274166,-0.376740046299376,,GOLGA6L4,golgin A6 family like 4
ENSG00000274176,0.717567016320973,,CNOT3,CCR4-NOT transcription complex subunit 3
ENSG00000274180,0.141204116538962,0.696178673126305,NATD1,N-acetyltransferase domain containing 1
ENSG00000274205,-0.217152904601782,0.690365711670931,MAPK15,mitogen-activated protein kinase 15
ENSG00000274211,-0.187310298478629,0.880176234089914,SOCS7,suppressor of cytokine signaling 7
ENSG00000274229,0.32644346164013,0.261560707921261,SOCS7,suppressor of cytokine signaling 7
ENSG00000274233,-0.42717371128316,0.57452013175392,CCL5,C-C motif chemokine ligand 5
ENSG00000274253,0.610631852299408,0.000109173516892297,,
ENSG00000274266,0.287622227997536,,,
ENSG00000274267,-0.205894449519994,,,
ENSG00000274276,1.03075355319288,0.514540523808419,,
ENSG00000274286,-0.0374749733380822,,ADRA2B,adrenoceptor alpha 2B
ENSG00000274287,0.0338718390376505,0.969337438031855,SCRIB,scribble planar cell polarity protein
ENSG00000274290,-0.554169717362024,0.180846234301073,H2BC6,H2B clustered histone 6
ENSG00000274296,0.313720945743167,5.88457460238704e-05,DECR2,"2,4-dienoyl-CoA reductase 2"
ENSG00000274305,-0.0327450144862943,0.997718645458586,LENG8,leukocyte receptor cluster member 8
ENSG00000274320,0.373447692410578,0.833242801136436,GOLGA6L9,golgin A6 family like 9
ENSG00000274332,-0.636816344256353,0.921924827588024,LRRC37A,leucine rich repeat containing 37A
ENSG00000274333,-0.187725568489496,,,
ENSG00000274334,-0.435686829085358,0.422424556207947,VASN,vasorin
ENSG00000274336,0.029724160655479,0.891280809510748,CDIP1,cell death inducing p53 target 1
ENSG00000274338,-0.000612166962581498,0.958532575974965,CATSPERB,cation channel sperm associated auxiliary subunit beta
ENSG00000274349,-0.26064457442802,0.00087127738020136,ZNF658,zinc finger protein 658
ENSG00000274352,-0.0284267845369186,0.987501181003727,ZNF707,zinc finger protein 707
ENSG00000274359,-0.0369577958242442,0.986094132343518,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3
ENSG00000274376,0.421719366327876,,,
ENSG00000274384,0.481838495414266,0.511623854368265,TMC4,transmembrane channel like 4
ENSG00000274386,-0.0602242416206701,0.957646388990046,TMEM269,transmembrane protein 269
ENSG00000274391,0.769175317513572,,TPTE,transmembrane phosphatase with tensin homology
ENSG00000274404,0.129681076041984,0.927646664746934,GOLGA6L22,golgin A6 family like 22
ENSG00000274418,0.141164499158405,,RDH13,retinol dehydrogenase 13
ENSG00000274419,1.17028479974769,,TBC1D3D,TBC1 domain family member 3D
ENSG00000274429,-0.00378121634016905,0.533717148602538,DLG5,discs large MAGUK scaffold protein 5
ENSG00000274437,0.369312166764558,0.565955891881038,DERL3,derlin 3
